key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
24018981,Percutaneous short-segment pedicle screw placement without fusion in the treatment of thoracolumbar burst fractures: is it effective?: comparative study with open short-segment pedicle screw fixation with posterolateral fusion.,2013,1,1,Acta neurochirurgica,0942-0940,155,12,2305-12; discussion 2312,"Lee, Jung-Kil and Jang, Jae-Won and Kim, Tae-Wan and Kim, Tae-Sun and Kim, Soo-Han and Moon, Sung-Jun",https://www.ncbi.nlm.nih.gov/pubmed/24018981,eng,,,"Background: 
Since introduction of the pedicle screw-rod system, short-segment pedicle screw fixation has been widely adopted for thoracolumbar burst fractures (TLBF). Recently, the percutaneous pedicle screw fixation (PPSF) systems have been introduced in spinal surgery; and it has become a popularly used method for the treatment of degenerative spinal disease. However, there are few clinical reports concerning the efficacy of PPSF without fusion in treatment of TLBF. The purpose of this study was to determine the efficacy and safety of short-segment PPSF without fusion in comparison to open short-segment pedicle screw fixation with bony fusion in treatment of TLBF.
Methods: 
This study included 59 patients, who underwent either percutaneous (n = 32) or open (n = 27) short-segment pedicle screw fixation for stabilization of TLBF between December 2003 and October 2009. Radiographs were obtained before surgery, immediately after surgery, and at the final follow-up for assessment of the restoration of the spinal column. For radiologic parameters, Cobb angle, vertebral wedge angle, and vertebral body compression ratio were assessed on a lateral thoracolumbar radiograph. For patient's pain and functional assessment, the visual analogue scale (VAS), the Frankel grading system, and Low Back Outcome Score (LBOS) were measured. Operation time, and the amount of intraoperative bleeding loss were also evaluated.
Findings: 
In both groups, regional kyphosis (Cobb angle) showed significant improvement immediately after surgery, which was maintained until the last follow up, compared with preoperative regional kyphosis. Postoperative correction loss showed no significant difference between the two groups at the final follow-up. In the percutaneous surgery group, there were significant declines of intraoperative blood loss, and operation time compared with the open surgery group. Clinical results showed that the percutaneous surgery group had a lower VAS score and a better LBOS at three months and six months after surgery; however, the outcomes were similar in the last follow-up.
Conclusions: 
Both open and percutaneous short-segment pedicle fixation were safe and effective for treatment of TLBF. Although both groups showed favorable clinical and radiologic outcomes at the final follow-up, PPSF without bone graft provided earlier pain relief and functional improvement, compared with open TPSF with posterolateral bony fusion. Despite several shortcomings in this study, the result suggests that ongoing use of PPSF is recommended for the treatment of TLBF."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ?"
22333443,[The comparison of computer assisted minimally invasive spine surgery and traditional open treatment for thoracolumbar fractures].,2011,1,1,Zhonghua wai ke za zhi [Chinese journal of surgery],0529-5815,49,12,1061-6,"Tian, Wei and Han, Xiao and He, Da and Liu, Bo and Li, Qin and Li, Zhi-yu and Liu, Ya-jun and Li, Nan",https://www.ncbi.nlm.nih.gov/pubmed/22333443,chi,,,"Objective: 
To compare the clinical results between computer assisted minimally invasive spine surgery (CAMISS) and traditional open fixation surgery which used in thoracolumbar fractures.
Methods: 
A prospective randomized controlled trial of patients who had undergone surgery for thoracolumbar fracture from January 2006 to March 2011 was performed. The patients were randomly divided into CAMISS group and traditional open treatment group (control group) by random number table. Clinical results were assessed by comparing the following parameters between patients who had undergone CAMISS or traditional open surgery: operative time, estimated blood loss, visual analogue scale (VAS) of the low back pain, the accuracy of pedicle screw, the status and the correction of kyphosis.
Results: 
Forty-seven patients underwent CAMISS, and fifty patients underwent traditional open surgery. The follow-up periods were 3 - 50 months (mean 12 months). According to the preoperative data, the two groups did not differ with respect to age, gender, marriage, occupation, mechanism of injury, classification of fracture, preoperative VAS scores of the low back pain, preoperative functional spine unit (FSU) Cobb's angle and preoperative local angle of the fracture vertebral body (P > 0.05). Compare to the control group, the patients who got CAMISS had more accuracy of pedicle screw, less blood loss, short immobilized time, lower postoperative fever, and better VAS score of the low back pain (t = 2.162 - 8.736, P < 0.05). The improvement of FSU Cobb's angle and local angle of the fracture vertebral body were better at control group after operation (13.8° ± 6.8° vs. 10.9° ± 5.5°, 11.0° ± 6.0° vs. 7.7° ± 4.8°, t = 2.108 and 2.610, P < 0.05). But there was no significant difference of the FSU Cobb's angle, or local angle of the fracture vertebral body between the two groups at post-operation and follow-up (P > 0.05).
Conclusions: 
CAMISS has the characteristics of fewer traumas, less bleeding, faster recovery, high accuracy of pedicle screws. It has comparable vertebral deformity correction and fixation result of the traditional open operation."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
2028330,Operative treatment of spinal fractures with the AO internal fixator.,1991,1,1,Spine,,16,3,S146-50,"Esses, S I and Botsford, D J and Wright, T and Bednar, D and Bailey, S",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med3&NEWS=N&AN=2028330,,,,"A multicentered prospective trial to investigate the usefulness of the AO spinal internal fixator for the treatment of thoracolumbar fractures and fracture-dislocations was undertaken. This pedicle screw-rod system was effective in stabilizing a variety of unstable fracture patterns. It was effective in decompressing the canal of retropulsed bony fragments associated with burst fractures. By the use of this implant, sagittal plane deformity was easily corrected."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ?,Фиксация?"
2980072,A comparison of Harrington rod fixation with and without segmental wires for unstable thoracolumbar injuries.,1988,1,1,Journal of spinal disorders,0895-0385,1,2,151-161,"Phillips, D L and Brick, G W and Spengler, D M",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med3&NEWS=N&AN=2980072,,,,"Between January 1, 1975 and November 1, 1986, 77 patients with acute unstable thoracic or lumbar spine fractures underwent reduction, posterior stabilization with dual Harrington distraction rods, and fusion with autogenous iliac crest bone graft at Vanderbilt University Medical Center. Beginning March 1985, in 25 patients, segmental interspinous wires were employed, in addition to the Harrington rods, to augment the surgical construct. Clinical and radiographic analysis was performed to determine if differences existed between the two groups. Average time to surgery, hospital stay, and time to brace discontinuance were lower in the segmental wire group. Pain and work status at final follow-up were similar in the two groups. There was a higher incidence of superior and inferior hook migration and reoperation for this complication in patients treated with Harrington rods alone. There was no significant difference in postoperative correction of deformity, although at follow-up, there was greater recurrence of deformity in the Harrington rod group. In summary, the use of segmental wires to supplement Harrington rod fixation appears to offer advantages over Harrington rods alone, with minimal or no increased risk."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ? | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
8339471,Comparison of operative versus nonoperative treatment of lumbar burst fractures.,1993,1,1,Clinical orthopaedics and related research,1528-1132,,293,112-21,"Knight, R Q and Stornelli, D P and Chan, D P and Devanny, J R and Jackson, K V",,,,,"The outcomes of traumatic two- and three-column lumbar burst fracture patients treated operatively and nonoperatively were investigated with respect to treatment complications, resumption of employment, and quality of life. Data were obtained from hospital records, radiographs, and written questionnaires. Of 93 patients diagnosed with lumbar fracture between January 1987 and December 1989, 22 met the criteria for study (12 operative, ten nonoperative). Exclusion was based on single-column compression or chance fractures, neurologic compromise, and nontraumatic fractures. The patient groups had distinctly different fracture patterns based on degree of anterior column compression (ACC). Trends toward significant differences in kyphotic angulation and canal compromise were noted. There were no preoperative complications. Varying modes of external immobilization were used in both groups. One patient in each group used narcotic medications for pain at final follow-up evaluation. When comparing the operatively and nonoperatively treated lumbar burst fracture patients in this study group, no significant difference in treatment outcome was established. Nonoperative treatment remains a viable alternative to operative intervention in selected lumbar burst fracture patterns.","Comment in: Clin Orthop Relat Res. 1994 Sep;(306):286; PMID: 8070208 RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
21375383,Vertebral compression fractures.,2011,1,1,Journal of neurosurgery. Spine,1547-5646,14,5,555-60,"O'Toole, John E and Traynelis, Vincent C",,,,,,"Comment on: J Neurosurg Spine. 2011 May;14(5):561-9; PMID: 21375382 RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 7 - ВП [Records Excluded Step 7 VA or RFA]"
24013718,Anterior versus posterior approach for treatment of thoracolumbar burst fractures: a meta-analysis.,2013,1,1,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",1432-0932,22,10,2176-83,"Xu, Gui Jun and Li, Zhi Jun and Ma, Jian Xiong and Zhang, Tao and Fu, Xin and Ma, Xin Long",https://www.ncbi.nlm.nih.gov/pubmed/24013718,eng,,,"Purpose: 
To critically review and summarize the literature comparing the results of surgery via an anterior approach and that via a posterior approach for the treatment of thoracolumbar burst fractures to identify the better approach.
Methods: 
In this meta-analysis, we conducted electronic searches of MEDLINE, EMBASE, the Cochrane Central Register of Controlled Trials and other databases using the search terms ""thoracolumbar fractures"", ""anterior"", ""posterior"", ""controlled clinical trials"". Relevant journals or conference proceedings were also searched manually. Data extraction and quality assessment were in accordance with Cochrane Collaboration guidelines. The analysis was performed on individual patient data from all the trials that met the selection criteria. Sensitivity analysis was performed when there was significant heterogeneity. Results were expressed as risk difference for dichotomous outcomes and mean difference for continuous outcomes with 95 % confidence interval.
Results: 
Four randomized clinical trials and three controlled clinical trials comparing the results of the anterior versus posterior approach in the treatment of thoracolumbar burst fractures were retrieved; these studies included 179 and 152 patients in the anterior and posterior approach groups, respectively. There were no differences in terms of neurological recovery, return to work, complications and Cobb angle between the two groups. The anterior approach was associated with longer operative time, greater blood loss and higher cost than the posterior approach.
Conclusions: 
The posterior approach may be more effective than the anterior approach. However, more high-quality, randomized controlled trials are required to compare these approaches and guide clinical decision-making. Level of Evidence Level II, therapeutic study. See the Guidelines for Authors for a complete description of level of evidence."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
23676860,Thoracolumbar spine trauma: review of the evidence.,2013,1,1,Journal of neurosurgical sciences,0390-5616,57,2,115-22,"Ghobrial, G M and Jallo, J",https://www.ncbi.nlm.nih.gov/pubmed/23676860,eng,,,"Aim: 
The aim of this paper was to provide a comprehensive review of literature regarding the classification systems and surgical management of thoracolumbar spine trauma.
Methods: 
A Pubmed search of ""thoracolumbar"", ""spine"", ""fracture"" was used on January 05, 2013. Exclusionary criteria included non-Human studies, case reports, and non-clinical papers. RESULTS. One thousand five hundred twenty manuscripts were initially returned for the combined search string; 150 were carefully reviewed, and 48 manuscripts were included in the review.
Discussion: 
Traumatic spinal cord injury (SCI) has a high prevalence in North America. The thoracolumbar junction is a point of high kinetic energy transfer and often results in thoracolumbar fractures. New classification systems for thoracolumbar spine fractures are being developed in an attempt to standardize evaluation, diagnosis, and treatment as well as reporting in the literature. Earlier classifications such as the Denis ""3-column model"" emphasized anatomic divisions to guide surgical planning. More modern classification systems such as the Thoracolumbar injury classification system (TLICS) emphasize initial neurologic status and structural integrity of the posterior ligamentous complex as a guide for surgical decision making and have demonstrated a high intra- and interobserver reliability. Other systems such as the Load-Sharing Classification aid as a useful tool in planning the extent of instrumentation and fusion.
Conclusion: 
There is still much controversy over the surgical management of various thoracolumbar fractures. Level I data exists supporting the nonsurgical management of thoracolumbar burst fractures without neurologic compromise. However, for the majority of fracture types in this region, more randomized controlled trials are necessary to establish standards of care."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
26269165,[Paraspinal muscle approach with winglike working channel in the treatment of thoracic and lumbar spine fracture].,2015,1,1,Zhonghua wai ke za zhi [Chinese journal of surgery],0529-5815,53,4,294-9,"Qi, Lei and Li, Mu and Si, Haipeng and Zhang, Shuai and Jiang, Yunpeng and Xue, Jingsong",https://www.ncbi.nlm.nih.gov/pubmed/26269165,chi,,,"Objective: 
To evaluate the clinical and radiological efficacy of paraspinal muscle approach with winglike working channel in the treatment of thoracic and lumbar spine fracture.
Methods: 
From October 2010 to August 2012, a total of 51 patients with thoracic and lumbar spine fractures without neurological symptoms were enrolled in the study, including 32 males and 19 females. All patients were divided into two groups: 26 patients were treated through posterior paraspinal muscle approach with winglike working channel, and 25 patients were treated through traditional posterior approach. In all patients, the interval between injury and operation was less than two weeks; the vertebral canal blocked area was less than 1/3 in sagittal diameter; the compression of the fractured vertebra height was less than 2/3. And the patients with pathological fracture and severe osteoporosis were excluded. The perioperative index including operative blood loss, draining loss, operative time, postoperative bed time were recorded. The clinical results were evaluated by visual analogue scale (VAS) for back pain preoperatively, at 3 days, 3 months, the last follow-up postoperatively and modified Macnab criteria at the last follow-up. The radiological results were evaluated by sagittal Cobb angle and the anterior height of the fractured vertebra. The data of two groups were compared statistically with paired and independent t test, χ² test, Mann-Whitney U test and Wilcoxon test.
Results: 
All patients were followed up with average of 16.6 months. In the two groups, the operative blood loss was respectively (91.5 ± 36.6) ml and (209.2 ± 38.3) ml (t=-11.216, P=0.000), draining loss was (13.7±4.4) ml and (162.3 ± 56.6) ml (t=-13.352, P=0.000), postoperative bed time was (87.3 ± 11.5) hours and (118.4 ± 20.4) hours (t=-6.727, P=0.000), VAS for back pain at 3 days postoperatively was 5.5 ± 1.0 and 6.4 ± 0.8 (t=-3.304, P=0.002), also VAS at the last follow-up was 1.0 (1.0) and 2.0 (1.0) (U=191.0, P=0.008). Data above showed significant differences between the two groups.No significant differences were found in operative time, (109.0 ± 29.7) min vs. (119.2 ± 26.8) min (t=-1.283, P=0.206), and modified Macnab criteria (χ²=0.513, P=0.774) between the two groups. The anterior height of the fractured vertebra preoperatively, at 1 week and the last follow-up postoperatively of the two groups were respectively (57.2 ± 11.8)% and (55.2 ± 10.9)% (t=0.685, P=0.496), (95.2 ± 8.3)% and (95.3 ± 5.8%) (t=-0.068, P=0.946), (92.9 ± 6.7)% and (92.1 ± 5.6)% (t=0.505, P=0.615). The sagittal Cobb angles preoperatively, at 1 week and the last follow-up postoperatively of the two groups were respectively 21.0° (12.5°) and 23.0° (12.0°) (U=316.0, P=0.544), 3.0° (5.5°) and 4.0° (4.5°) (U=342.5, P=0.893), 4.0° (5.5°) and 6.0° (6.0°) (U=328.5, P=0.701). There were no significant differences of these radiological results between the two groups in the same time point.
Conclusion: 
The paraspinal muscle approach with winglike working channel in the treatment of thoracic and lumbar spine fracture is an efficient surgical option which can acquire satisfactory clinical and radiological results."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: Фиксация? | RAYYAN-EXCLUSION-REASONS: шаг 8a - не та хирургия [Records Excluded Step 8a Surgery Not Directly Relevant]"
25645322,[Percutaneous stabilization of the thoracic and lumbar spine with active intraoperative reduction].,2015,1,1,Operative Orthopadie und Traumatologie,,27,5,439-47,"Pishnamaz, M and Lichte, P and Sellei, R M and Pape, H-C and Kobbe, P",https://www.ncbi.nlm.nih.gov/pubmed/25645322,ger,,,"Objective: 
Operative treatment of vertebral fractures is focused on stabilization of the spine and decompression of the spinal cord and nerves. In German-speaking countries, it is common to restore the sagittal profile by fracture reduction. The use of percutaneous systems has been limited due to inferior reduction possibilities compared to open systems. The improved reduction options offered by newer percutaneous systems extend their application to highly deformed fractures.
Indications: 
Unstable thoracic, lumbar and lumbosacral spine fractures; unacceptable spinal deformities.
Contraindications: 
Need for open decompression or cross-bracing; relative contraindication: obesity or cachexia.
Surgical technique: 
3 cm skin incision 1.5 cm lateral to the radiological border of the pedicle. Incision of the fascia and blunt preparation to the facet joints. Guidewire placement via fluoroscopy. Tapping and cannulated screw setting. Insertion of the longitudinal rods and reduction using special reduction tools. Rod fixation with locking caps, wound closure, dressing.
Postoperative management: 
Pain-related mobilization, physiotherapy, indication for anterior fusion to be considered.
Results: 
In 2012, 80 patients (42 female, 38 male) with a mean age of 59.7 years received posterior stabilization (27 open, 53 percutaneous). Intraoperative radiation was significantly higher in the percutaneous group compared with the open group (percutaneous: 212 s; open: 146 s; p < 0.05), while the length of surgical treatment was significantly shorter (percutaneous: 107 min; open: 143 min; p < 0.05). Accuracy of screw positioning and the amount of reduction was similar in both groups. Major complications did not occur."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
26983411,Effect of the percutaneous pedicle screw fixation at the fractured vertebra on the treatment of thoracolumbar fractures.,2016,6,1,International orthopaedics,1432-5195,40,6,1103-10,"Li, Kunpeng and Li, Zhong and Ren, Xiaofeng and Xu, Hui and Zhang, Wen and Luo, Dawei and Ma, Jinzhu",https://www.ncbi.nlm.nih.gov/pubmed/26983411,eng,,,"Purpose: 
The purpose of this study was to evaluate the efficacy and safety of percutaneous pedicle screw fixation at the fractured vertebra in the treatment of thoracolumbar fractures.
Methods: 
Thirty-two consecutive patients were enrolled in the study. All patients received percutaneous pedicle screw fixation, and they were randomly divided into two groups to undergo either the placement of pedicle screws into the fractured vertebra (fractured group) or not (control group). The operation time and intra-operative blood loss were recorded. Oswestry disability index (ODI) questionnaire and visual analogue scale (VAS) as clinical assessments were quantified. Radiographic follow-up was defined by the vertebral body index (VBI), anterior vertebral body height (AVBH), and Cobb angle (CA).
Results: 
No significant difference was observed in the operation time and intra-operative blood loss between the two groups. Clinical results (VAS and ODI scores) showed no significant difference during all the follow-up periods. In the fractured group, there were better correction and less loss of AVBH and VBI compared with the control group. However, post-operative correction of the CA immediately after surgery and the correction loss at the final follow-up showed no significant difference between the two groups.
Conclusion: 
Percutaneous screw fixation combined with intermediate screws at the fractured vertebra could more effectively restore and maintain fractured vertebral height, and is an acceptable, minimally invasive surgical choice for patients with type A thoracolumbar fractures."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
26907876,A comparison of three different surgical procedures in the treatment of type A thoracolumbar fractures: a randomized controlled trial.,2016,6,1,International orthopaedics,1432-5195,40,6,1233-8,"Lyu, Jianhua and Chen, Kai and Tang, Zhaohui and Chen, Yu and Li, Ming and Zhang, Qiulin",https://www.ncbi.nlm.nih.gov/pubmed/26907876,eng,,,"Purpose: 
The aim of the study was to evaluate the efficacy of three different surgical procedures in the treatment of type A thoracolumbar fractures.
Materials and methods: 
Between September 2012 and January 2015, a total of 90 patients with type A thoracolumbar fractures were randomly assigned into three groups of 30 each. Patients in group A, B, and C were treated with three-level percutaneous fixation, two-level percutaneous fixation, and three-level open fixation, respectively. Blood loss, duration of surgery, VAS scores, Cobb angles, and anterior height ratios of fractured vertebrae were collected for statistical analysis.
Results: 
The average follow-up was 17.7 months. Post-operative Cobb angles were significantly corrected and anterior height ratios of fractured vertebrae were well restored in all three groups (p < 0.01). Back pain was efficiently relieved according to VAS score change (p < 0.01). There were significant differences in values of blood loss and post-operative VAS scores (at three months) between group A and group C (p < 0.01). No significant difference concerning post-operative anterior height ratios of fractured vertebrae, Cobb angles and correction losses was observed between group A and group B (p = 0.580, 0.840, 0.215, respectively).
Conclusion: 
Percutaneous fixation not only provides the same reduction effect as open fixation, but also has an advantage of causing less operation related trauma which is beneficial to post-operative rehabilitation. The efficacy of three-level percutaneous fixation and two-level percutaneous fixation in the treatment of type A thoracolumbar fractures is not significantly different."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
22489522,[Single-segment pedicle screw fixation for the treatment of thoracolumbar fractures through the gap of paravertebral muscles].,2012,1,1,Zhongguo gu shang = China journal of orthopaedics and traumatology,1003-0034,25,1,Jun 42,"Wang, Ren-Yan and Hua, Yong-Jun and Chen, Jin-Hong and Chai, Jun-Lei and Shao, Li-Fang and Zhao, Jian-Feng",https://www.ncbi.nlm.nih.gov/pubmed/22489522,chi,,,"Objective: 
To compare the clinical effect of thoracolumbar fractures between single-segment pedicle screw fixation approach for the gap of paravertebral muscles and double-segment pedicle screw fixation approach for the stripping of paravertebral muscles.
Methods: 
From September 2008 to January 2010, 65 patients with incomplete compressed thoracolumbar fractures or burst thoracolumbar fractures with unilateral endplate injury were randomly divided into two groups. Thirty patients were treated with single-segment pedicle screw fixation through the gap of paravertebral muscles (treatment group). Thirty-five patients were treated with double-segment pedicle screw fixation through the stripping of the paravertebral muscles (control group). All the internal fixations were taken out during 10-12 months after operation. Operative time, perioperative blood loss volume and postoperative drainage volume were compared between two groups. At final follow-up, the change of neurological ASIA grade were recorded; and postoperative 5 days and final follow-up, compared Denis classification of lumbar and back pain between two groups; and analyzed the sagittal index and compressibility of anterior border of vertebral body by X -ray lateral projection.
Results: 
All patients were follow-up from 14 to 22 months with an average of 18.3 months. No postoperative infection, secondary spinal cord injury was found. One case of control group occurred internal fixation breakage at the 11th month after operation and other internal fixation no loosening. There was no significant difference in operative time, the recovery of neurological function between the two groups (P > 0.05). Perioperative blood loss volume and postoperative drainage volume of treatment group was less than that of control group (P < 0.01). And in Denis classification of lumbar and back pain, the treatment group recovered more quickly, and the residual pain of lumbar and back was less than that of control group (P < 0.01). Postoperative posterior salient and compression of anterior border of vertebral body improved in two groups (P < 0.01), there was no significant difference in degree of improvement between two groups (P > 0.05); but both loss existed at final follow-up (P < 0.01), there was no significant difference in loss of posterior salient between two groups (P > 0.05). In the treatment group, the loss of rectify of anterior border of vertebral body existed, but it was less than that of the control group.
Conclusion: 
In the premise of strict controlling surgery indications, the treatment of thoracolumbar fractures with single-segment pedicle screw fixation through the gap of paraspinal muscles, can effectively recover the height of vertebral body and rectify posterior salient, and reduce the fixed segment. Compared with the traditional operative method of double-segment pedicle screw fixation through the stripping of paraspinal muscle, it can obviously reduce the operation wound and the bleeding, lessen the pain of lumbar and back. And the recent clinical effect is satisfied."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
24563980,Treatment of thoracolumbar burst fractures: short-segment pedicle instrumentation versus kyphoplasty.,2013,1,1,Acta orthopaedica Belgica,0001-6462,79,6,718-25,"Zhang, Lei and Zou, Jun and Gan, Minfeng and Shi, Jinhui and Li, Jigang and Yang, Huilin",https://www.ncbi.nlm.nih.gov/pubmed/24563980,eng,,,"Unlabelled: 
The management of amyelic thoracolumbar burst fractures remains controversial. In this study, we compared the clinical efficacy of percutaneous kyphoplasty (PKP) and short-segment pedicle instrumentation (SSPI). Twenty-three patients were treated with PKP, and 25 patients with SSPI. They all presented with Type A3 amyelic thoracolumbar fractures. Clinical outcomes were evaluated by a Visual Analog Scale (VAS) and Oswestry Disability Index (ODI) preoperatively, postoperatively, and at two years follow-up. Radiographic data including the anterior and posterior vertebral body height, kyphotic angle, as well as spinal canal compromise was also evaluated. The patients in both groups were similar regarding age, bone mineral density (BMD), follow-up period, severity of the deformity and fracture. Blood loss, operation time, and bed-rest time were less in the PKP group. VAS, ODI score improved more rapidly after surgery in the PKP group. No significant difference was found in VAS and ODI scores between the two groups at final follow-up (p > 0.05). Meanwhile, the height of anterior vertebrae (Ha), the height of posterior vertebrae (Hp) and the kyphosis angle showed significant improvement in each group (p < 0.05). The postoperative improvement in spinal canal compromise was not statistically significant in the PKP group (p > 0.05); there was a significant improvement in the SSPI group (p < 0.05). Moreover, these postoperative radiographic assessments showed significant differences between the two groups regarding the improvement of canal compromise (p < 0.05). At final follow-up, remodeling of spinal canal compromise was detected in both groups.
Conclusion: 
Both PKP and SSPI appeared as effective and reliable operative techniques for selected amyelic thoracolumbar fractures in the short-term. PKP had a significantly smaller blood loss and shorter bed-rest time, but SSPI provided a better reduction. Long-time studies should be conducted to support these clinical outcomes."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
29113901,Efficacy of Using Intermediate Screws in Short-Segment Fixation for Thoracolumbar Fractures: A Meta-Analysis of Randomized Controlled Trials.,2018,1,1,World neurosurgery,1878-8750,110,,e271-e280,"Tong, Min-Ji and Tang, Qian and Wang, Cheng-Gui and Xiang, Guang-Heng and Chen, Qi and Xu, Hua-Zi and Tian, Nai-Feng",https://www.ncbi.nlm.nih.gov/pubmed/29113901,eng,,,"Background: 
Some studies have reported that the conventional intersegmental pedicle screws (4-screw fixation [4S]) device for thoracolumbar fractures was associated with inadequate reduction of fractured vertebrae, insufficient correction of kyphosis, and implant failure. Recently, a series of biomechanical studies has confirmed that the addition of intermediate fixation screws (6-screw fixation [6S]) could provide stronger fixation and better reduction of fractured vertebrae. Nevertheless, the clinical and radiologic efficacy of the additional intermediate screws remains unclear.
Methods: 
A meta-analysis of randomized controlled trials was used to compare clinical and radiologic outcomes and complications of posterior pedicle screws combined with intermediate screws fixation versus conventional intersegmental pedicle screw fixation. We comprehensively searched MEDLINE, OVID, and Springer according to a search strategy, selecting articles based on inclusion criteria, and extracted data from these reports. Risk of bias in included studies was assessed. Pooled estimates and corresponding 95% confidence intervals were calculated.
Results: 
Six randomized controlled trials involving 310 patients were evaluated in this meta-analysis. Pooled estimates showed statistically similar baseline characteristics, hospital stays, postoperative visual analog scale scores, and infection rates between the 4S group and the 6S group. The 6S group had significantly less correction loss of segmental angle and of anterior vertebral height compression, and lower implant failure rate. The 6S group also showed a slightly longer operative time and more blood loss than did the 4S group.
Conclusions: 
Based on our analysis, the combined intermediate screws fixation technique was associated with significantly improved radiologic outcomes but did not seem to compromise other perioperative outcomes."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
28803178,Treatment of Unstable Thoracolumbar Fractures: Does Fracture-Level Fixation Accelerate the Bone Healing?,2017,1,1,World neurosurgery,1878-8750,107,,362-370,"Özbek, Zühtü and Özkara, Emre and Önner, Hasan and Baş, Gültekin and Erman, İpek Canan and Özen, Hülya and Entok, Emre and Arslantaş, Ali",https://www.ncbi.nlm.nih.gov/pubmed/28803178,eng,,,"Objective: 
To investigate the effect of fusion on short segment including fractured level (SSIFL) and long segment (LS) transpedicular fixation after acute thoracolumbar junction burst fractures. The 2-year clinical and radiologic follow-up results of the 2 groups also were compared.
Methods: 
Seventy-four patients were randomized into one of 2 groups: SSIFL (n = 39) or LS (n = 35). The SSIFL group included one level above and one level below, including the fracture level, whereas the LS group included 2 levels above and 2 levels below, excluding the fracture level, for the transpedicular fixation. Fusion was assessed by technetium 99m-methylendiphosphonate, bone scintigraphy, and single-photon emission computed tomography. The 2-year follow-up results were compared clinically (Oswestry Disability Index and visual analog scale) and radiologically (kyphosis angle, sagittal index, anterior vertebral body height loss) at regular intervals. The clinical scores and radiologic parameters of patients with and without fusion also were compared.
Results: 
The number of patients with fusion was significantly greater in the SSIFL group compared with the LS group. There was a significant reduction of the clinical scores of patients who had fusion compared with the fusion-free group; however, there was no radiologically significant difference. Furthermore, there was no significant difference between the SSIFL and LS groups in terms of the 2-year radiologic and clinical follow-up results.
Conclusions: 
Fusion occurred sooner and patients experienced earlier clinical recovery in the SSIFL group compared with the LS group."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
