,TP,Title,URL
9271,X,"ПОЛИМОРФИЗМ RSL800795 ГЕНА IL6 -
ПРЕДИКТОР РАЗВИТИЯ НАСЛЕДСТВЕННОГО
СИНДРОМА СЛАБОСТИ СИНУСОВОГО УЗЛА",https://elibrary.ru/item.asp?id=36716934
9272,X,"Incidence of dysphagia and
dysphonia after Hangman's
fractures: Evidence from 93
patients.",/pubmed/30544470
9273,X,"АГМАТИН: СПЕКТР АКТИВНОСТИ В
МОЗГЕ, ДИАГНОСТИЧЕСКИЙ И
ТЕРАПЕВТИЧЕСКИЙ ПОТЕНЦИАЛ ПРИ
ЗАБОЛЕВАНИЯХ ЦНС",https://elibrary.ru/item.asp?id=36345057
9274,X,"ОСОБЕННОСТИ ЛЕЧЕНИЯ
ВЕРТЕБРОГЕННЫХ БОЛЕВЫХ СИНДРОМОВ У
ПОЖИЛЫХ",https://elibrary.ru/item.asp?id=35134860
9275,,"Comparison of Wiltse's paraspinal
approach and open book laminectomy
for thoracolumbar burst fractures
with greenstick lamina fractures:
a randomized controlled trial.",/pubmed/29499742
9276,X,"[Clinical research on
robot-assisted percutaneous pelvic
and acetabular screws surgery].",/pubmed/28416838
9277,X,"ОСОБЕННОСТИ ХИРУРГИЧЕСКОГО
ЛЕЧЕНИЯ БОЛЬНЫХ С
КОКСО-ВЕРТЕБРАЛЬНЫМ СИНДРОМОМ С
ПРЕВАЛИРОВАНИЕМ
ДЕГЕНЕРАТИВНО-ДИСТРОФИЧЕСКОЙ
ПАТОЛОГИИ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=35563974
9278,X,"ТРАНСПЕДИКУЛЯРНАЯ ФИКСАЦИЯ
ШЕЙНОГО ОТДЕЛА ПОЗВОНОЧНИКА В
СУБАКСИАЛЬНОЙ ЗОНЕ ПО МЕТОДИКЕ
FREE-HAND",https://elibrary.ru/item.asp?id=35582932
9279,X,"АНЕСТЕЗИОЛОГИЧЕСКОЕ ОБЕСПЕЧЕНИЕИ
ИНТЕНСИВНАЯ ТЕРАПИЯ ПРИ
МНОЖЕСТВЕННОМ СКВОЗНОМ ПРОНИКАЮЩЕМ
РАНЕНИИ ГРУДИС ПОВРЕЖДЕНИЕМ СЕРДЦА
И АОРТЫ(КЛИНИЧЕСКИЙ СЛУЧАЙ)",https://elibrary.ru/item.asp?id=35605949
9280,X,"АНАЛИЗ ВИНТОВОЙ ФИКСАЦИИ С1, С2
ПРИ АТЛАНТОАКСИАЛЬНОЙ
НЕСТАБИЛЬНОСТИ У ПАЦИЕНТОВ РАЗНЫХ
ВОЗРАСТНЫХ ГРУПП",https://elibrary.ru/item.asp?id=35582931
9281,X,"ТРАВМЫ И ЗАБОЛЕВАНИЯ ПОЗВОНОЧНИКА
В ПРАКТИКЕ СПОРТИВНОГО ВРАЧА",https://elibrary.ru/item.asp?id=36313404
9282,X,"ТРАВМЫ И ЗАБОЛЕВАНИЯ У ЮНЫХ
СПОРТСМЕНОК, ЗАНИМАЮЩИХСЯ
ХУДОЖЕСТВЕННОЙ ГИМНАСТИКОЙ",https://elibrary.ru/item.asp?id=36492198
9283,X,"ДИНАМИКА СТРУКТУРНЫХ ИЗМЕНЕНИЙ
НЕРВНОГО АППАРАТА КОЖИ ПОСЛЕ
ЭКСПЕРИМЕНТАЛЬНОГО ПОВРЕЖДЕНИЯ
СПИННОГО МОЗГА",https://elibrary.ru/item.asp?id=36425032
9284,X,"Comparison of Sagittal Balance
between Radiofrequency Targeted
Vertebral Augmentation and Balloon
Kyphoplasty in Treatment of
Vertebral Compression Fracture: A
Retrospective Study.",/pubmed/29927208
9285,X,"К ВОПРОСАМ ЛЕЧЕНИЯ ОТЕКА СПИННОГО
МОЗГА В ОСТРОМ ПЕРИОДЕ
ПОЗВОНОЧНО-СПИННОМОЗГОВОЙ ТРАВМЫ У
ДЕТЕЙ",https://elibrary.ru/item.asp?id=36897112
9286,X,"АЛГОРИТМ ПРИМЕНЕНИЯ МЕТОДОВ
НЕЙРОПРОТЕКЦИИ ПРИ ТРАВМАХ ШЕЙНОГО
ОТДЕЛА ПОЗВОНОЧНИКА И СПИННОГО
МОЗГА В ОСТРОМ И РАННЕМ ПЕРИОДАХ",https://elibrary.ru/item.asp?id=37164610
9287,X,"Incidence and risk factors of
facet joint violation following
percutaneous kyphoplasty for
osteoporotic vertebral compression
fractures.",/pubmed/30205703
9288,X,"SAPHO syndrome with pathological
fractures of vertebral bodies: a
case report.",/pubmed/30654792
9289,X,"Is it Beneficial to Reuse the
Balloon in Percutaneous
Kyphoplasty for the Treatment of
Non-Neoplastic Vertebral
Compression Fractures?",/pubmed/29236682
9290,X,"[Effectiveness comparison between
unilateral and bilateral
percutaneous kyphoplasty for
Kümmell disease].",/pubmed/29798566
9291,X,"ОСОБЕННОСТИ ХИРУРГИЧЕСКОГО
ЛЕЧЕНИЯ СОЧЕТАННЫХ ПОВРЕЖДЕНИЙ
ТАЗА И ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=35682267
9292,X,"[BIOMECHANICAL STUDY ON ADJACENT
UPPER AND LOWER AND UNILATERAL
FRACTURED VERTEBRAL PEDICLE SCREW
FIXATION IN TREATMENT OF
THORACOLUMBAR FRACTURE].",/pubmed/29786299
9293,X,"ВЛИЯНИЕ НЕКОТОРЫХ ФАКТОРОВ НА
ОСОБЕННОСТИ ПОВРЕЖДЕНИЙ,
ВОЗНИКАЮЩИХ В УСЛОВИЯХ
АВТОМОБИЛЬНОЙ ТРАВМЫ У
ДЕТЕЙ-ПАССАЖИРОВ",https://elibrary.ru/item.asp?id=36955479
9294,X,"Risk factor analysis for
predicting vertebral body
re-collapse after posterior
instrumented fusion in
thoracolumbar burst fracture.",/pubmed/28735766
9295,X,"Comparison of Percutaneous
Kyphoplasty Versus Modified
Percutaneous Kyphoplasty for
Treatment of Osteoporotic
Vertebral Compression Fractures.",/pubmed/30414526
9296,X,"РЕЗОНАНСНЫЙ СЛУЧАЙ ТЯЖЕЛОЙ
ЧЕРЕПНО-МОЗГОВОЙ ТРАВМЫ У РЕБЕНКА",https://elibrary.ru/item.asp?id=36894331
9297,X,"[Mid and long-term clinical
effects of percutaneous
kyphoplasty with two methods for
vertebral fragility fracture in
the elderly].",/pubmed/29417773
9298,X,"ЛУЧЕВАЯ ДИАГНОСТИКА СОСУДИСТОГО
РУСЛА ПРИ ОГНЕСТРЕЛЬНЫХ РАНЕНИЯХ
ШЕИ",https://elibrary.ru/item.asp?id=35255738
9299,X,"ХИРУРГИЧЕСКОЕ ЛЕЧЕНИЕ РАЗРЫВА
СЕРДЦА У ПАЦИЕНТА С СОЧЕТАННОЙ
ТРАВМОЙ",https://elibrary.ru/item.asp?id=37272870
9300,X,"ПАТОГЕНЕТИЧЕСКИЕ МЕХАНИЗМЫ
КОСТНОЙ РЕГЕНЕРАЦИИ ПРИ
ПОЗВОНОЧНО-СПИНАЛЬНОЙ ТРАВМЕ",https://elibrary.ru/item.asp?id=35682272
9301,X,"Biomechanical Fixation Properties
of the Cortical Bone Trajectory in
the Osteoporotic Lumbar Spine.",/pubmed/30092463
9302,X,"Non neurologic burst
thoracolumbar fractures fixation:
Case-control study.",/pubmed/28807432
9303,X,"Clinical application of the
pedicle in vitro restorer in
percutaneous kyphoplasty.",/pubmed/30359276
9304,X,"ИНТРАОПЕРАЦИОНННЫЙ
НЕЙРОФИЗИОЛОГИЧЕСКИЙ КОНТРОЛЬ
ВЛИЯНИЯ ЭПИДУРАЛЬНОЙ
СОСТАВЛЯЮЩЕЙМУЛЬТИМОДАЛЬНОЙ
АНЕСТЕЗИИ ПРИ ХИРУРГИЧЕСКОЙ
КОРРЕКЦИИ ДЕФОРМАЦИЙ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=36826005
9305,X,"ЭПИДЕМИОЛОГИЯ ТРАВМ ПОЗВОНОЧНИКА
И СПИННОГО МОЗГА",https://elibrary.ru/item.asp?id=37101558
9306,X,"ОЦЕНКА МИНЕРАЛЬНОЙ ПЛОТНОСТИ
КОСТНОЙ ТКАНИ У БОЛЬНЫХ ЛИМФОМОЙ
ХОДЖКИНА",https://elibrary.ru/item.asp?id=37073042
9307,X,"ИСПОЛЬЗОВАНИЕ НЕСТЕРОИДНЫХ
ПРОТИВОВОСПАЛИТЕЛЬНЫХ ПРЕПАРАТОВ В
РЕАЛЬНОЙ КЛИНИЧЕСКОЙ ПРАКТИКЕ:
НОВЫЕ ВОЗМОЖНОСТИ",https://elibrary.ru/item.asp?id=36430043
9308,X,"Risk Factor of Failed Reduction
of Posterior Ligamentatoxis
Reduction Instrumentation in
Managing Thoracolumbar Burst
Fractures: A Retrospective Study.",/pubmed/30071341
9309,X,"К ВОПРОСУ О РЕАБИЛИТАЦИИ
ИНВАЛИДОВ С ТРАВМОЙ СПИННОГО МОЗГА
В УСЛОВИЯХ КУРОРТА",https://elibrary.ru/item.asp?id=35122888
9310,X,"ОСОБЕННОСТИ ТРАВМАТИЗМА ГРУДНОЙ
КЛЕТКИ ПРИ ДОРОЖНО-ТРАНСПОРТНЫХ
ПРОИСШЕСТВИЯХ",https://elibrary.ru/item.asp?id=36646980
9311,X,"ВОЗМОЖНОСТИ ЛУЧЕВЫХ МЕТОДОВ
ИССЛЕДОВАНИЯ В ДИАГНОСТИКЕ
НЕОСЛОЖНЕННЫХ ПОВРЕЖДЕНИЙ ГРУДНОГО
И ПОЯСНИЧНОГО ОТДЕЛОВ
ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=35256261
9312,X,"ЭФФЕКТИВНОСТЬ ТРЕНИРОВОК С
ОГРАНИЧЕНИЕМ КРОВОТОКА В ПРОЦЕССЕ
ПОДГОТОВКИ
СПОРТСМЕНОВ-ГОРНОЛЫЖНИКОВ",https://elibrary.ru/item.asp?id=37257691
9313,X,"Use of corticosteroids is not
associated with repeated
vertebroplasty or kyphoplasty
within one year after the surgery
in patient older than 50 years.",/pubmed/29100666
9314,X,"ТРАВМАТИЧЕСКИЕ ПОВРЕЖДЕНИЯ
СПИННОГО МОЗГА У ДЕТЕЙ",https://elibrary.ru/item.asp?id=36646807
9315,X,"RESULTS OF PARENCHYMAL-SPARING
PULMONARY RESECTIONS WITH
BRONCHIAL RECONSTRUCTION FOR
DISEASES AND INJURIES OF BRONCHI",https://elibrary.ru/item.asp?id=36816764
9316,X,"МУЛЬТИМОДАЛЬНАЯ АНАЛЬГЕЗИЯ У
ПАЦИЕНТА С ТЯЖЕЛОЙ СОЧЕТАННОЙ
ТРАВМОЙ С ПРЕИМУЩЕСТВЕННЫМ
ПОВРЕЖДЕНИЕМ ГРУДНОЙ КЛЕТКИ",https://elibrary.ru/item.asp?id=37105287
9317,X,"Exploratory analysis of
predictors of revision surgery for
proximal junctional kyphosis or
additional postoperative vertebral
fracture following adult spinal
deformity surgery in elderly
patients: a retrospective cohort
study.",/pubmed/30314520
9318,X,ХРОНИЧЕСКАЯ БОЛЕЗНЬ ПОЧЕК,https://elibrary.ru/item.asp?id=36645505
9319,X,"Tuberculous spondylitis after
vertebral augmentation: A case
report with a literature review.",/pubmed/29239241
9320,X,"МЕТОДИКА ВСКРЫТИЯ И ИЗВЛЕЧЕНИЯ
ОРГАНОВ ЛАБОРАТОРНЫХ ЖИВОТНЫХ.
СООБЩЕНИЕ 3: ХОМЯЧОК",https://elibrary.ru/item.asp?id=37254910
9321,X,"ПОЯСНИЧНАЯ БОЛЬ - ПОВЫШЕНИЕ
ЭФФЕКТИВНОСТИ ТЕРАПИИ",https://elibrary.ru/item.asp?id=36644096
9322,X,"ОСОБЕННОСТИ ХИРУРГИЧЕСКОГО
ЛЕЧЕНИЯ МЕНИНГИОМ БОЛЬШОГО
ЗАТЫЛОЧНОГО ОТВЕРСТИЯ",https://elibrary.ru/item.asp?id=36633103
9323,X,"ОЦЕНКА ДЕЙСТВИЯ КИНЕТИЧЕСКИХ
НЕЛЕТАЛЬНЫХ ЭЛЕМЕНТОВ",https://elibrary.ru/item.asp?id=35234420
9324,X,"НАРУШЕНИЕ ФУНКЦИИ НИЖНИХ
МОЧЕВЫДЕЛИТЕЛЬНЫХ ПУТЕЙ НА ФОНЕ
ПОВРЕЖДЕНИЙ И ЗАБОЛЕВАНИЙ СПИННОГО
МОЗГА. СПЕКТР ДИАГНОСТИЧЕСКИХ
ПРОЦЕДУР",https://elibrary.ru/item.asp?id=37335868
9325,X,"РЕДКАЯ ПАТОЛОГИЯ ПОЗВОНОЧНИКА У
РЕБЕНКА С НЕЙРОФИБРОМАТОЗОМ I
ТИПА",https://elibrary.ru/item.asp?id=36533651
9326,X,ОСТРОЕ ПОЧЕЧНОЕ ПОВРЕЖДЕНИЕ,https://elibrary.ru/item.asp?id=36645506
9327,X,"HISTOCHEMICAL STUDY OF SKELETAL
MUSCLES IN EXPERIMENTAL SPINAL
CORD BLUNT INJURY",https://elibrary.ru/item.asp?id=35352202
9328,X,"ХИРУРГИЧЕСКАЯ ТАКТИКА ПРИ
ГРУДИНО-БРЮШНЫХ И СОЧЕТАННЫХ
ПОВРЕЖДЕНИЯХ",https://elibrary.ru/item.asp?id=35216121
9329,X,"ПРОФЕССОР ВАЛЕРИЙ ВЛАДИМИРОВИЧ
ЩУКОВСКИЙ (К 70-ЛЕТИЮ СО ДНЯ
РОЖДЕНИЯ)",https://elibrary.ru/item.asp?id=35741853
9330,X,"ЭКСТИРПАЦИЯ ГРУДНЫХ И ПОЯСНИЧНЫХ
ПОЛУПОЗВОНКОВ У ДЕТЕЙ: КАК ТЕХНИКА
ОПЕРАЦИИ ВЛИЯЕТ НА ЕЕ
ТРАВМАТИЧНОСТЬ? (ПРЕДВАРИТЕЛЬНЫЕ
РЕЗУЛЬТАТЫ И ОБЗОР ЛИТЕРАТУРЫ)",https://elibrary.ru/item.asp?id=35692035
9331,X,"АЭРОБНАЯ РАБОТОСПОСОБНОСТЬ
БАСКЕТБОЛИСТОВ-ПАРАЛИМПИЙЦЕВ",https://elibrary.ru/item.asp?id=35311335
9332,X,"ОСОБЕННОСТИ ДИАГНОСТИКИ И ЛЕЧЕНИЯ
СОЧЕТАННЫХ ТРАВМАТИЧЕСКИХ
ПОВРЕЖДЕНИЙ ОРГАНОВ ГРУДНОЙ И
БРЮШНОЙ ПОЛОСТЕЙ С ПЕРЕЛОМАМИ
КОНЕЧНОСТЕЙ",https://elibrary.ru/item.asp?id=35216122
9333,X,"РЕЗУЛЬТАТЫ ЛЕЧЕНИЯ ТРАВМ ГРУДИ В
УСЛОВИЯХ ГОРОДСКОЙ БОЛЬНИЦЫ",https://elibrary.ru/item.asp?id=36540966
9334,X,"Comparison of Percutaneous
Kyphoplasty and Bone
Cement-Augmented Short-Segment
Pedicle Screw Fixation for
Management of Kümmell Disease.",/pubmed/29463783
9335,X,"ЗНАЧЕНИЕ МОНИТОРИНГА ПОКАЗАТЕЛЕЙ
БИОМЕХАНИКИ ДЫХАНИЯ ДЛЯ ОЦЕНКИ
ЭКОНОМИЧЕСКОЙ ЭФФЕКТИВНОСТИ
ЛЕЧЕНИЯ ПОСТРАДАВШИХ С ТЯЖЕЛОЙ
ТРАВМОЙ ГРУДНОЙ КЛЕТКИ",https://elibrary.ru/item.asp?id=37148524
9336,X,"МЕТАБОЛИЧЕСКИЕ НАРУШЕНИЯ КОСТНОЙ
ТКАНИ У БОЛЬНЫХ ТУБЕРКУЛЕЗНЫМ
СПОНДИЛИТОМ И ВИЧ-ИНФЕКЦИЕЙ",https://elibrary.ru/item.asp?id=36499112
9337,X,"THE ROLE OF VITAMIN D AND
PARATHYROID HORMONE IN THE
OSTEOPOROSIS IN SPINAL CORD
INJURY",https://elibrary.ru/item.asp?id=35656067
9338,X,"НЕЙРОХИРУРГИЧЕСКОЕ ОТДЕЛЕНИЕ
ГОРОДСКОЙ КЛИНИЧЕСКОЙ БОЛЬНИЦЫ № 7
Г. КАЗАНИ - НЕОТЛОЖНАЯ
НЕЙРОХИРУРГИЧЕСКАЯ КЛИНИКАВЫСОКИХ
МЕДИЦИНСКИХ ТЕХНОЛОГИЙ",https://elibrary.ru/item.asp?id=36487159
9339,X,"ЭЛЕКТРОФИЗИОЛОГИЧЕСКИЙ МОНИТОРИНГ
ФУНКЦИОНАЛЬНОГО СОСТОЯНИЯ СПИННОГО
МОЗГА И ЕГО КОРЕШКОВ У БОЛЬНЫХ С
ПОВРЕЖДЕНИЯМИ ГРУДНОГО И
ПОЯСНИЧНОГО ОТДЕЛОВ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=37133534
9340,X,"ПОВРЕЖДЕНИЯ ПИЩЕВОДА ПОСЛЕ
УСТРАНЕНИЯ ДЕФОРМАЦИИ ПОЗВОНОЧНИКА
РАЗЛИЧНЫМИ МЕТОДАМИ СПИНАЛЬНОЙ
ФИКСАЦИИ",https://elibrary.ru/item.asp?id=36932508
9341,X,"ОПЫТ ДИАГНОСТИКИ И ХИРУРГИЧЕСКОГО
ЛЕЧЕНИЯ АТЛАНТО-АКСИАЛЬНЫХ
ДИСЛОКАЦИЙ ПРИ РЕВМАТОИДНОМ
АРТРИТЕ",https://elibrary.ru/item.asp?id=35419037
9342,X,"ОСОБЕННОСТИ ХИРУРГИЧЕСКОЙ ТАКТИКИ
ПРИ ЛЕЧЕНИИ БОЛЬНЫХС ПОЯСНИЧНЫМ
ДЕГЕНЕРАТИВНЫМ СПОНДИЛОЛИСТЕЗОМ",https://elibrary.ru/item.asp?id=35123955
9343,X,"ЛІКУВАННЯ СОБАК З УРАХУВАННЯМ
ОСОБЛИВОСТЕЙ ПАТОГЕНЕЗУ
ХРЕБЕТНО-СПИННОМОЗКОВИХ ТРАВМ",https://elibrary.ru/item.asp?id=35594030
9344,X,"Unilateral Versus Bilateral
Balloon Kyphoplasty for
Osteoporotic Vertebral Compression
Fractures: A Systematic Review of
Overlapping Meta-analyses.",/pubmed/30700065
9345,X,"ШКАЛА ОЦЕНКИ РИСКА
НЕВРОЛОГИЧЕСКИХ ОСЛОЖНЕНИЙ
ХИРУРГИЧЕСКОГО ЛЕЧЕНИЯ БОЛЬНЫХ С
ПОСТТРАВМАТИЧЕСКИМИ ДЕФОРМАЦИЯМИ
ГРУДНОГО И ПОЯСНИЧНОГО ОТДЕЛОВ
ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=37074452
9346,X,"Biomechanical investigation of
four different fixation techniques
in sacrum Denis type II fracture
with low bone mineral density.",/pubmed/29106756
9347,X,"C2 Translaminar Screw Fixation in
Children.",/pubmed/29664878
9348,X,"ОПТИМИЗАЦИЯ СХЕМЫ ОБСЛЕДОВАНИЯ
ПАЦИЕНТОВ С
ПОЗВОНОЧНО-СПИННОМОЗГОВОЙ ТРАВМОЙ
С ИСПОЛЬЗОВАНИЕМ НОВЫХ ТЕХНОЛОГИЙ
ЛУЧЕВОЙ ДИАГНОСТИКИ",https://elibrary.ru/item.asp?id=35177249
9349,X,"К ОСОБЕННОСТЯМ ЛЕЧЕНИЯ ТРАВМ
ШЕЙНОГО ОТДЕЛА СПИННОГО МОЗГА",https://elibrary.ru/item.asp?id=35256258
9350,X,"ТИП ТРАВМИ ТА ЙОГО ВЗАЄМОЗВ’ЯЗОК
ЗІ ШКАЛОЮ КОМИ ГЛАЗГО, ШКАЛОЮ
ТЯЖКОСТІ ТРАВМИ ТА ПЕРЕЛИВАННЯМ
КРОВІ ПРИ ДТП",https://elibrary.ru/item.asp?id=35126501
9351,X,"FREQUENCY AND LOCALIZATION OF
OSTEOPOROTIC FRACTURES DEPENDING
ON AGE, BONE MINERAL DENSITY AND
TRABECULAR BONE SCORE IN
POSTMENOPAUSAL WOMEN OF UKRAINIAN
COHORT",https://elibrary.ru/item.asp?id=35302069
9352,X,"EXTRAVERTEBRAL CEMENT LEAKAGE AT
PERCUTANEOUS KYPHOPLASTY IN
PATIENTS WITH OSTEOPOROTIC
VERTEBRAL COMPRESSION FRACTURES",https://elibrary.ru/item.asp?id=36589938
9353,X,"The Role of Unilateral Balloon
Kyphoplasty for the Treatment of
Patients with OVCFS: A Systematic
Review and Meta-Analysis.",/pubmed/29871365
9354,X,"ОСОБЕННОСТИ ПОВРЕЖДЕНИЙ У
ДЕТЕЙ-ПАССАЖИРОВ В ЗАВИСИМОСТИ ОТ
ВОЗРАСТА",https://elibrary.ru/item.asp?id=37082487
9355,X,"ЭКСПЕРИМЕНТАЛЬНОЕ ИССЛЕДОВАНИЕ
УЛЬТРАЗВУКОВОЙ ПЕРФОРАЦИИ
ПОЗВОНКОВ",https://elibrary.ru/item.asp?id=35353014
9356,X,"ПРИЧИНЫ ЛЕТАЛЬНЫХ ИСХОДОВ У
ПОСТРАДАВШИХ В
ДОРОЖНО-ТРАНСПОРТНЫХ ПРОИСШЕСТВИЯХ
С ТОРАКО-АБДОМИНАЛЬНОЙ ТРАВМОЙ НА
ТЕРРИТОРИИ КРАСНОЯРСКОГО КРАЯ",https://elibrary.ru/item.asp?id=36870924
